section,name,url,classification,status,final_url,content_type,playlist_latency_ms,playlist_bytes,manifest_level,segment_attempted,segment_ok,encrypted_hint,segment_statuses,segment_latency_ms,error,checked_at
国际,CBS News,https://jmp2.uk/plu-5a6b92f6e22a617379789618.m3u8,transport_ok_encrypted_hint,200,https://stitcher-ipv4.pluto.tv/v2/stitch/embed/hls/channel/5a6b92f6e22a617379789618/1539795/playlist.m3u8?sid=SAMSUNG-TVPLUS-110ce8ac-2c4f-41fc-8961-628d7c1e7238&deviceId=27f3065d-361a-4fd5-ad17-52b872ad6d6b&authToken=eyJhbGciOiJIUzI1NiIsImtpZCI6ImQyZGEzNDMzLTYwYTEtNGYxZi1iNTMzLWFlN2E0MDE5Zjk0MiIsInR5cCI6IkpXVCJ9.eyJwYXJ0bmVyIjoic2Ftc3VuZ3R2cGx1cyIsImZlYXR1cmVzIjp7Im11bHRpUG9kQWRzIjp7ImNvaG9ydCI6IiIsImVuYWJsZWQiOnRydWV9LCJzdGl0Y2hlckhsc05nIjp7ImRlbXV4ZWRBdWRpbyI6ImRpc2FibGVkIn0sInN0aXRjaGVySGxzTmdWbGwiOnsiZW5hYmxlZCI6dHJ1ZX0sInN0aXRjaGVyUGFydG5lclNob3dTbGF0ZSI6eyJlbmFibGVkIjp0cnVlfX0sImlzcyI6InNlcnZpY2UtcGFydG5lci1hdXRoLnBsdXRvLnR2Iiwic3ViIjoicHJpOnYxOnBsdXRvOmRldmljZXM6YzJGdGMzVnVaM1IyY0d4MWN3PT0iLCJhdWQiOiIqLnBsdXRvLnR2IiwiZXhwIjoxNzg2ODU4MDQ4LCJpYXQiOjE3ODY3NzE2NDgsImp0aSI6IjhlNDk1ODEyLThjNjMtNDU1Zi04ZDQyLWNlMjNlOTQ4OGM1YyJ9.Rl6P03og2xhof25bqIWipX5ZmyHlGT-gkj6C0OcW10I,application/x-mpegURL,3323.1,6230,master+media,1,1,True,[200],[5259.5],,2026-08-15T14:32:55+00:00
国际,CGTN,https://english-livebkali.cgtn.com/live/encgtn.m3u8,transport_ok,200,https://english-livebkali.cgtn.com/live/encgtn_0.m3u8,application/vnd.apple.mpegurl,4203.1,725,master+media,1,1,False,[200],[3233.3],,2026-08-15T14:32:56+00:00
国际,CGTN,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8,transport_ok,200,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8,application/vnd.apple.mpegurl,1491.5,412,media,1,1,False,[200],[3446.0],,2026-08-15T14:32:57+00:00
国际,CGTN,https://0472.org/hls/cgtn.m3u8,transport_ok,200,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8,application/vnd.apple.mpegurl,6917.4,541,master+media,1,1,False,[200],[2925.5],,2026-08-15T14:32:57+00:00
国际,CGTN,https://play.kankanlive.com/live/1698423645566913.m3u8,transport_ok,200,https://v4-f19c39863acf2b2ee2e9fcab372e578c.livehwc4.com/play.kankanlive.com/live/1698423645566913.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=62bec4c79231c79d61a3180fa2d4f3d7,application/vnd.apple.mpegurl,15008.1,487,master+media,1,1,False,[200],[2797.1],,2026-08-15T14:33:02+00:00
国际,CGTN Doc,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8,transport_ok,200,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8,application/vnd.apple.mpegurl,2926.5,412,media,1,1,False,[200],[3079.4],,2026-08-15T14:33:02+00:00
国际,CGTN Doc,https://0472.org/hls/cgtnd.m3u8,transport_ok,200,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8,application/vnd.apple.mpegurl,6780.5,541,master+media,1,1,False,[200],[3036.1],,2026-08-15T14:33:02+00:00
国际,CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8,transport_ok,200,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8,application/x-mpegURL,74.8,560,media,1,1,False,[200],[6.5],,2026-08-15T14:33:02+00:00
国际,CNBC,https://stream.livenewsplay.com:9443/hls/cnbc/cnbcsd.m3u8,http_error,404,https://stream.livenewsplay.com:9443/hls/cnbc/cnbcsd.m3u8,text/html,3281.7,555,none,0,0,False,[],[],,2026-08-15T14:33:02+00:00
国际,CNN,https://d3bp6dwmpbdajl.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-ury0meh5m4nzm/index.m3u8,transport_ok,200,https://d3bp6dwmpbdajl.cloudfront.net/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-ury0meh5m4nzm/1175804a-7564-46b4-ab07-d5896e4f7ba7/0.m3u8,application/vnd.apple.mpegurl,1074.8,3630,master+media,1,1,False,[200],[19.6],,2026-08-15T14:33:02+00:00
国际,Fox News,https://stream.livenewsplay.com:9443/hls/foxnews/foxsd.m3u8,http_error,404,https://stream.livenewsplay.com:9443/hls/foxnews/foxsd.m3u8,text/html,3420.0,555,none,0,0,False,[],[],,2026-08-15T14:33:02+00:00
国际,GB News,https://live-gbnews.simplestreamcdn.com/live5/gbnews/bitrate1.isml/manifest.m3u8,transport_ok,200,https://live-gbnews.simplestreamcdn.com/live5/gbnews/bitrate1.isml/bitrate1-audio_0=192000-video=1000000.m3u8,application/vnd.apple.mpegurl,3730.5,3685,master+media,1,1,False,[200],[2812.6],,2026-08-15T14:33:03+00:00
国际,GB News,https://live-gbnews-ssai-test.simplestreamcdn.com/v1/master/82267e84b9e5053b3fd0ade12cb1a146df74169a/gbnews-live-TEST/index.m3u8,transport_ok,200,https://live-gbnews-ssai-test.simplestreamcdn.com/v1/manifest/82267e84b9e5053b3fd0ade12cb1a146df74169a/gbnews-live-TEST/b0d2b9ed-0bb4-4333-b3c9-a38d5269ca35/0.m3u8,application/vnd.apple.mpegurl,4719.4,3111,master+media,1,1,False,[200],[6467.5],,2026-08-15T14:33:04+00:00
国际,GB News,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-gbnewsnz-samsungnz/playlist.m3u8,transport_ok,200,https://amg01076-lightningintern-gbnewsnz-samsungnz-rlcsd.amagi.tv/ts-eu-w1-n2/playlist/amg01076-lightningintern-gbnewsnz-samsungnz/cb553d1e786c648d9fd43d67d9ef42a1d92419fc087a8d6933fb4b926bc10f41edbdf0c8fd37b63619d70f96690c0257597edb689e3c5d92b92ffa2a6d380871999fac78df896151f087527f35b2791f419d5f4381670a3d8cba4d46d66bf73d5617be5f6c013388f050a52454d8810bdd7e3483ab8e6624290f099e0e5fe0f50dabf9b53f3ee24d9978a929bf1d389a9075b49d4de5dd8519bc7cbc448077bd092446e13ab6f7d23af87d827e690a6315cbf1b409f5501344cf494057de9d70924ade83d9956f2f8f460c65f9f1ccb06bc512a4a2088e7a3eb70c9900d17eda2be231f6b015e081b2d1575979bc9c0d5e71f4ace0abeb253fb851fea0c2d46733cca54336149f2dfb2a39379df88445d79255a5b72584a660526d93c60bc8cbc0e485d5a1439230d2bd9dda5a664b700f16894da8f83988c9bcbe392fa7477d3892c1194e4bdad648ca78e0d17a16/43/640x360_1020800/index.m3u8,application/vnd.apple.mpegurl,7940.3,15989,master+media,1,1,False,[200],[4656.8],,2026-08-15T14:33:04+00:00
国际,GB News,https://amg01076-lightningintern-gbnewsau-samsungau-et7fz.amagi.tv/playlist/amg01076-lightningintern-gbnewsau-samsungau/playlist.m3u8,http_error,403,https://amg01076-lightningintern-gbnewsau-samsungau-et7fz.amagi.tv/playlist/amg01076-lightningintern-gbnewsau-samsungau/playlist.m3u8,text/html,3079.0,986,none,0,0,False,[],[],,2026-08-15T14:33:05+00:00
国际,GB News,https://amg01076-lightningintern-gbnewsse-samsungse-q7qjc.amagi.tv/playlist/amg01076-lightningintern-gbnewsse-samsungse/playlist.m3u8,transport_ok,200,https://amg01076-lightningintern-gbnewsse-samsungse-q7qjc.amagi.tv/ts-eu-w1-n2/playlist/amg01076-lightningintern-gbnewsse-samsungse/cb553d1e786c648d9fd43d67d9ef42a1d92419fc087a8d6933fb4b926bc10f41edbdf0c8fd37b63619d70f96690c0257597edb689e3c5d92b92ffa2a6d380871999fac78df896151f087527f35b2791f419d5f4381670a3d8cba4d46d66bf73d5610bd0c6f0f6088f050a52454d8810bdd7e3482aadc61247d5c5fc95858e2f55cf7ade53f3ee24d9978a929bf1d389a9075b49d4de5dd8519bc7cbc448077bd092446e13ab6f7d23af87d827e690a6315cbf1b409f5501344cf494057de9d70924ade83d9956f2f8f460c65f9f1ccb06bc512a4a2088e7a3eb70c9900d17eda2be231f6b015e081b2d1575979bc9c0d5e71f4ace0abeb253fb851fea0c2d46733cca54336149f2dfb2a39379df88445d79255a5b72584a660526d93c60bc8cbc0e485d5a1439230d2bd9dda5a664b700f16894da8f93c8f783d196c5ff2953a89e25dabcd200c8d96b1800fc95cc5a4/141/640x360_1020800/index.m3u8,application/vnd.apple.mpegurl,4655.0,16024,master+media,1,1,False,[200],[4142.4],,2026-08-15T14:33:06+00:00
国际,GB News,https://amg01076-lightningintern-gbnews-samsunguk-0lu52.amagi.tv/playlist/amg01076-lightningintern-gbnews-samsunguk/playlist.m3u8,transport_ok,200,https://amg01076-lightningintern-gbnews-samsunguk-0lu52.amagi.tv/ts-eu-w1-n2/playlist/amg01076-lightningintern-gbnews-samsunguk/cb553d1e786c648d9fd43d67d9ef42a1d92419fc087a8d6933fb4b926bc10f41edbdf0c8fd37b63619d70f96690c0257597edb689e3c5d92b92ffa2a6d380871999fac78df896151f087527f35b2791f419d5f4381670a3d8cba4d46d66bf73d5617b85b6b0165daf050a52454d8810bdd7e3483aa8b6424755c5c9f0e59b1a05cabf9e63f3ee24d9978a929bf1d389a9075b49d4de5dd8519bc7cbc448077bd092446e13ab6f7d23af87d827e690a6315cbf1b409f5501344cf494057de9d70924ade83d9956f2f8f460c65f9f1ccb06bc512a4a2088e7a3eb70c9900d17eda2be231f6b015e081b2d1575979bc9c0d5e71f4ace0abeb253fb851fea0c2d46733cca54336149f2dfb2a39379df88445d79255a5b72584a660526d93c60bc8cbc0e485d5a1439230d2bd9dda5a664b700f16894da8f93c8d793d196e5ff2953a2691e6ee1b1a6b1c4b9e8a0f790fd8f4/160/640x360_1020800/index.m3u8,application/vnd.apple.mpegurl,4711.9,15924,master+media,1,1,False,[200],[3788.2],,2026-08-15T14:33:07+00:00
国际,GB News,https://rakutenaa-lightning-gbnews-rakuten-ccoa9.amagi.tv/playlist/rakutenAA-lightning-gbnews-rakuten/playlist.m3u8,transport_ok,200,https://rakutenaa-lightning-gbnews-rakuten-ccoa9.amagi.tv/ts-eu-w1-n2/playlist/rakutenAA-lightning-gbnews-rakuten/3d0ffe24-98b6-11f1-90e0-56a877f15d7b/17/640x360_1020800/index.m3u8,application/vnd.apple.mpegurl,3857.1,6099,master+media,1,1,False,[200],[3257.4],,2026-08-15T14:33:07+00:00
国际,Newsmax,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8,transport_ok,200,http://nmxlive.akamaized.net/hls/live/529965/Live_1/1.m3u8,application/x-mpegURL,911.0,1230,master+media,1,1,False,[200],[1680.8],,2026-08-15T14:33:08+00:00
国际,NHK,https://masterpl.hls.nhkworld.jp/hls/wp/live/master.m3u8,transport_ok,200,https://media-tyo.hls.nhkworld.jp/hls/wp/live/1/sig/a4d3280e04ac0c7f2e1da3efba01188be434d3df06d75347976100b5d49c6137/v1.m3u8,application/vnd.apple.mpegurl,6299.7,2713,master+media,1,1,False,[200],[2701.0],,2026-08-15T14:33:09+00:00
国际,PressTV,https://live.presstv.ir/hls/presstv.m3u8,request_exception,,,,,0,none,0,0,False,[],[],"HTTPSConnectionPool(host='live.presstv.ir', port=443): Max retries exceeded with url: /hls/presstv.m3u8 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certific",2026-08-15T14:33:10+00:00
国际,RT,https://rt-glb.rttv.com/dvr/rtnews/playlist.m3u8,transport_ok,200,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8,application/vnd.apple.mpegurl,5130.7,465137,master+media,1,1,False,[200],[2807.3],,2026-08-15T14:33:11+00:00
国际,Wion,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8,transport_ok,200,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8,application/x-mpegURL,277.1,454,media,1,1,False,[200],[444.4],,2026-08-15T14:33:12+00:00
香港,HOY 76,https://345.lishuhang.com/gt22.m3u8,request_exception,,,,,0,none,0,0,False,[],[],"HTTPSConnectionPool(host='345.lishuhang.com', port=443): Read timed out. (read timeout=12.0)",2026-08-15T14:33:12+00:00
香港,HOY 77,https://345.lishuhang.com/gt24.m3u8,request_exception,,,,,0,none,0,0,False,[],[],"HTTPSConnectionPool(host='345.lishuhang.com', port=443): Max retries exceeded with url: /gt24.m3u8 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",2026-08-15T14:33:13+00:00
香港,HOY 78,https://345.lishuhang.com/gt11.m3u8,transport_ok,200,https://345.lishuhang.com/gt11.m3u8,application/vnd.apple.mpegurl,5694.9,483,media,1,1,False,[200],[6699.1],,2026-08-15T14:33:14+00:00
香港,HOY 78,https://345.lishuhang.com/gt23.m3u8,transport_ok,200,https://345.lishuhang.com/gt23.m3u8,application/vnd.apple.mpegurl,5571.8,486,media,1,1,False,[200],[5992.7],,2026-08-15T14:33:15+00:00
香港,NOW新闻台,https://345.lishuhang.com/gt17.m3u8,segment_failure,200,https://345.lishuhang.com/gt17.m3u8,application/vnd.apple.mpegurl,4754.1,483,media,1,0,False,[502],[7919.9],,2026-08-15T14:33:15+00:00
香港,NOW直播台,https://345.lishuhang.com/gt16.m3u8,http_error,502,https://345.lishuhang.com/gt16.m3u8,text/plain; charset=utf-8,4331.1,86,none,0,0,False,[],[],,2026-08-15T14:33:15+00:00
香港,NOW财经台,https://345.lishuhang.com/gt18.m3u8,http_error,502,https://345.lishuhang.com/gt18.m3u8,text/plain; charset=utf-8,9682.3,86,none,0,0,False,[],[],,2026-08-15T14:33:17+00:00
香港,TVB Plus,https://345.lishuhang.com/gt8.m3u8,transport_ok,200,https://345.lishuhang.com/gt8.m3u8,application/vnd.apple.mpegurl,7375.4,472,media,1,1,False,[200],[4064.6],,2026-08-15T14:33:17+00:00
香港,TVB无线新闻台,https://345.lishuhang.com/gt6.m3u8,transport_ok,200,https://345.lishuhang.com/gt6.m3u8,application/vnd.apple.mpegurl,7159.8,478,media,1,1,False,[200],[4205.8],,2026-08-15T14:33:18+00:00
香港,TVB明珠台,https://345.lishuhang.com/gt9.m3u8,segment_failure,200,https://345.lishuhang.com/gt9.m3u8,application/vnd.apple.mpegurl,10157.2,481,media,1,0,False,"[""exception""]",[],"HTTPSConnectionPool(host='345.lishuhang.com', port=443): Read timed out. (read timeout=12.0)",2026-08-15T14:33:19+00:00
香港,TVB明珠台,https://o11.163189.xyz/stream/tvb/mzt/,not_hls,200,https://cdn5.163189.xyz/expired.html,text/html,6952.5,3512,none,0,0,False,[],[],,2026-08-15T14:33:19+00:00
香港,TVB翡翠台,https://345.lishuhang.com/gt5.m3u8,transport_ok,200,https://345.lishuhang.com/gt5.m3u8,application/vnd.apple.mpegurl,6658.2,478,media,1,1,False,[200],[4535.3],,2026-08-15T14:33:20+00:00
香港,TVB翡翠台,https://o11.163189.xyz/stream/tvb/fct/,not_hls,200,https://cdn5.163189.xyz/expired.html,text/html,6055.5,3512,none,0,0,False,[],[],,2026-08-15T14:33:26+00:00
香港,ViuTV,https://345.lishuhang.com/gt19.m3u8,transport_ok,200,https://345.lishuhang.com/gt19.m3u8,application/vnd.apple.mpegurl,4873.4,483,media,1,1,False,[200],[4307.6],,2026-08-15T14:33:26+00:00
香港,ViuTV6,https://345.lishuhang.com/gt20.m3u8,transport_ok,200,https://345.lishuhang.com/gt20.m3u8,application/vnd.apple.mpegurl,5819.5,480,media,1,1,False,[200],[5400.2],,2026-08-15T14:33:26+00:00
香港,凤凰卫视中文台,https://345.lishuhang.com/gt1.m3u8,request_exception,,,,,0,none,0,0,False,[],[],"HTTPSConnectionPool(host='345.lishuhang.com', port=443): Read timed out. (read timeout=12.0)",2026-08-15T14:33:27+00:00
香港,凤凰卫视资讯台,https://345.lishuhang.com/gt2.m3u8,segment_failure,200,https://345.lishuhang.com/gt2.m3u8,application/vnd.apple.mpegurl,8090.0,472,media,1,0,False,"[""exception""]",[],"HTTPSConnectionPool(host='345.lishuhang.com', port=443): Read timed out. (read timeout=12.0)",2026-08-15T14:33:27+00:00
香港,凤凰卫视香港台,https://345.lishuhang.com/gt3.m3u8,transport_ok,200,https://345.lishuhang.com/gt3.m3u8,application/vnd.apple.mpegurl,13226.3,208,media,1,1,False,[200],[12243.5],,2026-08-15T14:33:28+00:00
香港,港台电视31,https://345.lishuhang.com/gt26.m3u8,transport_ok,200,https://345.lishuhang.com/gt26.m3u8,application/vnd.apple.mpegurl,4157.3,481,media,1,1,False,[200],[4968.1],,2026-08-15T14:33:28+00:00
香港,港台电视32,https://345.lishuhang.com/gt27.m3u8,transport_ok,200,https://345.lishuhang.com/gt27.m3u8,application/vnd.apple.mpegurl,12746.2,224,media,1,1,False,[200],[14946.3],,2026-08-15T14:33:29+00:00
台湾,TVBS新闻台,https://345.lishuhang.com/gt55.m3u8,segment_failure,200,https://345.lishuhang.com/gt55.m3u8,application/vnd.apple.mpegurl,13102.3,209,media,1,0,False,"[""exception""]",[],"HTTPSConnectionPool(host='345.lishuhang.com', port=443): Read timed out. (read timeout=12.0)",2026-08-15T14:33:31+00:00
台湾,TVBS新闻台,http://61.221.215.25:8800/hls/9/index.m3u8,transport_ok,200,http://61.221.215.25:8800/hls/9/index.m3u8,application/vnd.apple.mpegurl,1787.9,257,media,1,1,False,[200],[3297.5],,2026-08-15T14:33:32+00:00
台湾,三立新闻台,https://345.lishuhang.com/gt48.m3u8,segment_failure,200,https://345.lishuhang.com/gt48.m3u8,application/vnd.apple.mpegurl,5062.4,483,media,1,0,False,"[""exception""]",[],"HTTPSConnectionPool(host='345.lishuhang.com', port=443): Read timed out. (read timeout=12.0)",2026-08-15T14:33:35+00:00
台湾,东森新闻台,https://345.lishuhang.com/gt44.m3u8,transport_ok,200,https://345.lishuhang.com/gt44.m3u8,application/vnd.apple.mpegurl,5623.9,483,media,1,1,False,[200],[5277.4],,2026-08-15T14:33:37+00:00
台湾,东森财经新闻台,https://345.lishuhang.com/gt45.m3u8,transport_ok,200,https://345.lishuhang.com/gt45.m3u8,application/vnd.apple.mpegurl,4091.2,483,media,1,1,False,[200],[4258.1],,2026-08-15T14:33:38+00:00
台湾,中天新闻台,https://345.lishuhang.com/gt43.m3u8,transport_ok,200,https://345.lishuhang.com/gt43.m3u8,application/vnd.apple.mpegurl,3865.6,483,media,1,1,False,[200],[9483.8],,2026-08-15T14:33:38+00:00
台湾,中视新闻台,https://345.lishuhang.com/gt46.m3u8,http_error,502,https://345.lishuhang.com/gt46.m3u8,text/plain; charset=utf-8,4685.4,75,none,0,0,False,[],[],,2026-08-15T14:33:41+00:00
台湾,人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8,transport_ok,200,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8,application/vnd.apple.mpegurl,3243.1,601,media,1,1,False,[200],[2585.2],,2026-08-15T14:33:41+00:00
台湾,华视新闻台,https://345.lishuhang.com/gt51.m3u8,transport_ok,200,https://345.lishuhang.com/gt51.m3u8,application/vnd.apple.mpegurl,9627.9,477,media,1,1,False,[200],[7837.2],,2026-08-15T14:33:45+00:00
台湾,台视新闻台,https://345.lishuhang.com/gt47.m3u8,transport_ok,200,https://345.lishuhang.com/gt47.m3u8,application/vnd.apple.mpegurl,4450.5,486,media,1,1,False,[200],[5297.6],,2026-08-15T14:33:46+00:00
台湾,寰宇新闻台,https://345.lishuhang.com/gt53.m3u8,transport_ok,200,https://345.lishuhang.com/gt53.m3u8,application/vnd.apple.mpegurl,3837.4,483,media,1,1,False,[200],[9941.5],,2026-08-15T14:33:47+00:00
台湾,寰宇新闻台湾台,https://345.lishuhang.com/gt54.m3u8,transport_ok,200,https://345.lishuhang.com/gt54.m3u8,application/vnd.apple.mpegurl,4324.7,483,media,1,1,False,[200],[4739.8],,2026-08-15T14:33:47+00:00
台湾,民视新闻台,https://345.lishuhang.com/gt50.m3u8,transport_ok,200,https://345.lishuhang.com/gt50.m3u8,application/vnd.apple.mpegurl,6185.9,483,media,1,1,False,[200],[11243.9],,2026-08-15T14:33:48+00:00
